LineId,EventId,program_pid,Content,Level,Duration,Program,EventTemplate
1722,E1489,kernel,"audit: type=1400 audit(1467290565.756:7): apparmor=""STATUS"" operation=""profile_load"" profile=""unconfined"" name=""/usr/lib/connman/scripts/dhclient-script"" pid=371 comm=""apparmor_parser""",,    5.950988,,"audit: type=1400 audit(<*>): apparmor=""STATUS"" operation=""profile_load"" profile=""unconfined"" name=<*> pid=<*>> comm=""apparmor_parser"""
1723,E1549,NetworkManager  pid: 585,Loaded device plugin: NMVlanFactory (internal),info,1466518840.0800,,Loaded device plugin: NMVlanFactory (<*>)
1724,E1294,kernel,PCI: Using ACPI for IRQ routing,,    0.205654,,PCI: Using ACPI for IRQ routing
1725,E1549,NetworkManager  pid: 585,Loaded device plugin: NMBridgeFactory (internal),info,1466518840.0801,,Loaded device plugin: NMVlanFactory (<*>)
1726,E1075,kernel,BRK [0x02200000  0x02200fff] PGTABLE,,    0.000000,,BRK [<*>  <*>] PGTABLE
1727,E1582,NetworkManager  pid: 585,manager: NetworkManager state is now CONNECTED_LOCAL,info,1466518840.2388,,manager: NetworkManager state is now CONNECTED_LOCAL
1728,E1088,kernel,CPUID[0d  08]: eax=00000000 ebx=00000000 ecx=00000000 edx=00000000,,    0.000000,,CPUID[0d  <*>]: eax=<*> ebx=<*> ecx=<*> edx=00000000
1729,E1125,kernel,Initializing cgroup subsys pids,,    0.026578,,Initializing cgroup subsys <*>
1730,E1237,kernel,ACPI: Added _OSI(Processor Aggregator Device),,    0.184550,,ACPI: Added _OSI(Processor Aggregator Device)
1731,E1132,kernel,KERNEL supported cpus:,,    0.000000,,KERNEL supported cpus:
1732,E1533,NetworkManager  pid: 585,devices added (path: /sys/devices/virtual/net/lo  iface: lo),info,1466518839.9479,,devices added (path: <*>  iface: <*>)
1733,E1590,NetworkManager  pid: 567,WiFi hardware radio set enabled,info,1467290576.9615,,<*> hardware radio set enabled
1734,E1635,systemd-modules-load  pid: 210,Inserted module 'lp',,,,Inserted module <*>
1735,E1125,kernel,Initializing cgroup subsys cpuset,,    0.000000,,Initializing cgroup subsys <*>
1736,E1242,kernel,ACPI: Using IOAPIC for interrupt routing,,    0.186235,,ACPI: Using IOAPIC for interrupt routing
1737,E1145,kernel,node   0: [mem 0x0000000000100000-0x000000002ffeffff],,    0.000000,,node   0: [mem <*>-<*>]
1738,E1036,dbus  pid: 563,AppArmor D-Bus mediation is enabled,,,system,AppArmor D-Bus mediation is enabled
1739,E1857,systemd-logind  pid: 617,Watching system buttons on /dev/input/event0 (Power Button),,,,Watching system buttons on /dev/input/event<*> (<*> <*>)
1740,E1533,NetworkManager  pid: 585,devices added (path: /sys/devices/pci0000:00/0000:00:03.0/net/enp0s3  iface: enp0s3),info,1466518839.9478,,devices added (path: <*>  iface: <*>)
1741,E1125,kernel,Initializing cgroup subsys cpuset,,    0.000000,,Initializing cgroup subsys <*>
1742,E1589,NetworkManager  pid: 585,manager: startup complete,info,1466518844.9570,,manager: startup complete
1743,E1125,kernel,Initializing cgroup subsys memory,,    0.027307,,Initializing cgroup subsys <*>
1744,E1125,kernel,Initializing cgroup subsys cpu,,    0.000000,,Initializing cgroup subsys <*>
1745,E1353,kernel,ACPI: Battery Slot [BAT0] (battery present),,    0.602855,,ACPI: Battery Slot [BAT0] (battery present)
1746,E1069,kernel,AMD AuthenticAMD,,    0.000000,,AMD AuthenticAMD
1747,E1167,kernel,tsc: Detected 2591.966 MHz processor,,    0.000000,,tsc: Detected <*> MHz processor
1748,E1855,systemd-logind  pid: 518,New session c1 of user lightdm.,,,,New session <*> of user <*>
1749,E1088,kernel,CPUID[0d  11]: eax=00000000 ebx=00000000 ecx=00000000 edx=00000000,,    0.000000,,CPUID[0d  <*>]: eax=<*> ebx=<*> ecx=<*> edx=00000000
1750,E1124,kernel,Hypervisor detected: KVM,,    0.000000,,Hypervisor detected: KVM
1751,E1613,pulseaudio  pid: 1189,authkey.c: Failed to open cookie file '/home/stefan/.pulse-cookie': No such file or directory,,,pulseaudio,authkey.c: Failed to open cookie file <*> No such file or directory
1752,E1145,kernel,node   0: [mem 0x0000000000100000-0x000000002ffeffff],,    0.000000,,node   0: [mem <*>-<*>]
1753,E1075,kernel,BRK [0x02202000  0x02202fff] PGTABLE,,    0.000000,,BRK [<*>  <*>] PGTABLE
1754,E1076,kernel,Build-time adjustment of leaf fanout to 64.,,    0.000000,,Build-time adjustment of leaf fanout to <*>.
1755,E1044,dnsmasq  pid: 786,DBus support enabled: connected to system bus,,,,DBus support enabled: connected to system bus
1756,E1582,NetworkManager  pid: 585,manager: NetworkManager state is now CONNECTED_LOCAL,info,1466518840.2388,,manager: NetworkManager state is now CONNECTED_LOCAL
1757,E1556,NetworkManager  pid: 582,device (enp0s3): state change: config -> ip-config (reason 'none') [50 70 0],info,1467205191.4081,,device (enp0s3): state change: <*> -> <*> (reason <*>) [<*> <*> <*>]
1758,E1125,kernel,Initializing cgroup subsys freezer,,    0.026571,,Initializing cgroup subsys <*>
1759,E1044,dnsmasq  pid: 754,DBus support enabled: connected to system bus,,,,DBus support enabled: connected to system bus
1760,E1530,NetworkManager  pid: 582,init!,info,1467205191.0664,,init!
1761,E1524,NetworkManager  pid: 572,NetworkManager (version 1.2.0) is starting...,info,1466518545.4596,,NetworkManager (version 1.2.0) is starting...
1762,E1642,systemd  pid: 1,Received SIGRTMIN+21 from PID 324 (plymouthd).,,,,Received <*> from PID <*> (<*>).
1763,E1225,kernel,pinctrl core: initialized pinctrl subsystem,,    0.182140,,pinctrl core: initialized pinctrl subsystem
1764,E1556,NetworkManager  pid: 582,device (enp0s3): state change: ip-check -> secondaries (reason 'none') [80 90 0],info,1467205191.4674,,device (enp0s3): state change: <*> -> <*> (reason <*>) [<*> <*> <*>]
1765,E1235,kernel,ACPI: Added _OSI(Processor Device),,    0.183577,,ACPI: Added _OSI(Processor Device)
1766,E1238,kernel,ACPI: Executed 1 blocks of module-level executable AML code,,    0.183962,,ACPI: Executed 1 blocks of module-level executable AML code
1767,E1078,kernel,Calgary: detecting Calgary via BIOS EBDA area,,    0.000000,,Calgary: detecting Calgary via BIOS EBDA area
1768,E1555,NetworkManager  pid: 585,manager: (enp0s3): new Ethernet device (/org/freedesktop/NetworkManager/Devices/0),info,1466518840.1084,,manager: (<*>): new <*> device (<*>)
1769,E1203,kernel,Freeing SMP alternatives memory: 28K (ffffffff820b3000 - ffffffff820ba000),,    0.046130,,Freeing SMP alternatives memory: 28K (<*> - <*>)
1770,E1125,kernel,Initializing cgroup subsys freezer,,    0.026571,,Initializing cgroup subsys <*>
1771,E1010,anacron  pid: 491,Will run job `cron.daily' in 5 min.,,,,Will run job <*> in <*> min.
1772,E1541,NetworkManager  pid: 582,SettingsPlugin-Ofono: init!,info,1467205191.0685,,SettingsPlugin-Ofono: init!
1773,E1385,kernel,ohci-platform: OHCI generic platform driver,,    0.674143,,ohci-platform: OHCI generic platform driver
1774,E1076,kernel,Build-time adjustment of leaf fanout to 64.,,    0.000000,,Build-time adjustment of leaf fanout to <*>.
1775,E1076,kernel,Build-time adjustment of leaf fanout to 64.,,    0.000000,,Build-time adjustment of leaf fanout to <*>.
1776,E1034,dbus  pid: 557,Activating via systemd: service name='org.freedesktop.hostname1' unit='dbus-org.freedesktop.hostname1.service',,,system,Activating via systemd: service name=<*> unit=<*>
1777,E1489,kernel,"audit: type=1400 audit(1466518839.344:9): apparmor=""STATUS"" operation=""profile_load"" profile=""unconfined"" name=""/usr/sbin/cups-browsed"" pid=368 comm=""apparmor_parser""",,    4.538070,,"audit: type=1400 audit(<*>): apparmor=""STATUS"" operation=""profile_load"" profile=""unconfined"" name=<*> pid=<*>> comm=""apparmor_parser"""
1778,E1543,NetworkManager  pid: 582,SettingsPlugin-Ofono: (11027824) ... get_connections.,info,1467205191.1461,,SettingsPlugin-Ofono: <*> ... get_connections.
1779,E1532,NetworkManager  pid: 572,device added (path: /sys/devices/pci0000:00/0000:00:03.0/net/enp0s3  iface: enp0s3): no ifupdown configuration found.,info,1466518545.5948,,device added (path: <*>  iface: <*>): no ifupdown configuration found.
1780,E1090,kernel,------------[ cut here ]------------,,    0.000000,,------------[ cut here ]------------
1781,E1655,systemd  pid: 1,Created slice User Slice of stefan.,,,,Created slice User Slice of <*>
1782,E1088,kernel,CPUID[0d  07]: eax=00000000 ebx=00000000 ecx=00000000 edx=00000000,,    0.000000,,CPUID[0d  <*>]: eax=<*> ebx=<*> ecx=<*> edx=00000000
1783,E1294,kernel,PCI: Using ACPI for IRQ routing,,    0.203397,,PCI: Using ACPI for IRQ routing
1784,E1088,kernel,CPUID[0d  03]: eax=00000000 ebx=00000000 ecx=00000000 edx=00000000,,    0.000000,,CPUID[0d  <*>]: eax=<*> ebx=<*> ecx=<*> edx=00000000
1785,E1147,kernel,No NUMA configuration found,,    0.000000,,No NUMA configuration found
1786,E1288,kernel,vgaarb: loaded,,    0.205212,,vgaarb: loaded
1787,E1088,kernel,CPUID[0d  00]: eax=00000007 ebx=00000440 ecx=00000440 edx=00000000,,    0.000000,,CPUID[0d  <*>]: eax=<*> ebx=<*> ecx=<*> edx=00000000
1788,E1635,systemd-modules-load  pid: 211,Inserted module 'ppdev',,,,Inserted module <*>
1789,E1096,kernel,DMA zone: 21 pages reserved,,    0.000000,,DMA zone: <*> pages reserved
1790,E1814,systemd-timesyncd  pid: 343,Synchronized to time server 91.189.89.199:123 (ntp.ubuntu.com).,,,,Synchronized to time server <*> (ntp.ubuntu.com).
1791,E1525,NetworkManager  pid: 572,Read config: /etc/NetworkManager/NetworkManager.conf,info,1466518545.4599,,Read config: /etc/NetworkManager/NetworkManager.conf
1792,E1844,lightdm,PAM adding faulty module: pam_kwallet5.so,,,,PAM adding faulty module: <*>
1793,E1661,systemd  pid: 1,Listening on D-Bus System Message Bus Socket.,,,,Listening on D-Bus System Message Bus Socket.
1794,E1299,kernel,NetLabel: Initializing,,    0.205876,,NetLabel: Initializing
1795,E1628,rtkit-daemon  pid: 1019,Successfully made thread 1216 of process 1216 (n/a) owned by '1000' high priority at nice level -11.,,,,Successfully made thread <*> of process <*> (n/a) owned by <*> high priority at nice level <*>.
1796,E1528,NetworkManager  pid: 582,"dns-mgr[0xa848c0]: set resolv-conf-mode: dnsmasq  plugin=""dnsmasq""",info,1467205190.8683,,"dns-mgr[<*>]: set resolv-conf-mode: dnsmasq  plugin=""dnsmasq"""
1797,E1228,kernel,cpuidle: using governor ladder,,    0.183563,,cpuidle: using governor <*>
1798,E1532,NetworkManager  pid: 582,device added (path: /sys/devices/virtual/net/lo  iface: lo): no ifupdown configuration found.,info,1467205191.0667,,device added (path: <*>  iface: <*>): no ifupdown configuration found.
1799,E1549,NetworkManager  pid: 567,Loaded device plugin: NMEthernetFactory (internal),info,1467290566.6340,,Loaded device plugin: NMVlanFactory (<*>)
1800,E1661,systemd  pid: 1,Listening on D-Bus System Message Bus Socket.,,,,Listening on D-Bus System Message Bus Socket.
1801,E1590,NetworkManager  pid: 585,WWAN hardware radio set enabled,info,1466518849.9615,,<*> hardware radio set enabled
1802,E1141,kernel,Movable zone start for each node,,    0.000000,,Movable zone start for each node
1803,E1857,systemd-logind  pid: 518,Watching system buttons on /dev/input/event3 (Video Bus),,,,Watching system buttons on /dev/input/event<*> (<*> <*>)
1804,E1210,kernel,APIC delta adjusted to PM-Timer: 6382345 (6128053),,    0.181155,,APIC delta adjusted to PM-Timer: <*> (<*>)
1805,E1642,systemd  pid: 1,Received SIGRTMIN+20 from PID 327 (plymouthd).,,,,Received <*> from PID <*> (<*>).
1806,E1645,systemd  pid: 1,Stopped target Sound Card.,,,,Stopped target <*>
1807,E1215,kernel,smpboot: Total of 1 processors activated (5183.93 BogoMIPS),,    0.181783,,smpboot: Total of <*> processors activated (<*> BogoMIPS)
1808,E1844,lightdm,PAM adding faulty module: pam_kwallet5.so,,,,PAM adding faulty module: <*>
1809,E1524,NetworkManager  pid: 582,NetworkManager (version 1.2.0) is starting...,info,1467205190.8426,,NetworkManager (version 1.2.0) is starting...
1810,E1543,NetworkManager  pid: 585,SettingsPlugin-Ofono: (18763120) ... get_connections.,info,1466518840.0228,,SettingsPlugin-Ofono: <*> ... get_connections.
1811,E1555,NetworkManager  pid: 567,manager: (lo): new Generic device (/org/freedesktop/NetworkManager/Devices/1),info,1467290566.6955,,manager: (<*>): new <*> device (<*>)
1812,E1844,lightdm,PAM adding faulty module: pam_kwallet5.so,,,,PAM adding faulty module: <*>
1813,E1230,kernel,PCCT header not found.,,    0.183216,,PCCT header not found.
1814,E1585,NetworkManager  pid: 585,DNS: starting dnsmasq...,info,1466518840.2426,,DNS: starting dnsmasq...
1815,E1088,kernel,CPUID[0d  05]: eax=00000000 ebx=00000000 ecx=00000000 edx=00000000,,    0.000000,,CPUID[0d  <*>]: eax=<*> ebx=<*> ecx=<*> edx=00000000
1816,E1145,kernel,node   0: [mem 0x0000000000100000-0x000000002ffeffff],,    0.000000,,node   0: [mem <*>-<*>]
1817,E1489,kernel,"audit: type=1400 audit(1466518544.872:4): apparmor=""STATUS"" operation=""profile_load"" profile=""unconfined"" name=""/sbin/dhclient"" pid=383 comm=""apparmor_parser""",,    5.049826,,"audit: type=1400 audit(<*>): apparmor=""STATUS"" operation=""profile_load"" profile=""unconfined"" name=<*> pid=<*>> comm=""apparmor_parser"""
1818,E1645,systemd  pid: 1026,Stopped target Timers.,,,,Stopped target <*>
1819,E1145,kernel,node   0: [mem 0x0000000000001000-0x000000000009efff],,    0.000000,,node   0: [mem <*>-<*>]
1820,E1215,kernel,smpboot: Total of 1 processors activated (5183.93 BogoMIPS),,    0.181783,,smpboot: Total of <*> processors activated (<*> BogoMIPS)
1821,E1855,systemd-logind  pid: 575,New session c4 of user stefan.,,,,New session <*> of user <*>
1822,E1409,kernel,AppArmor: AppArmor sha1 policy hashing enabled,,    0.686381,,AppArmor: AppArmor sha1 policy hashing enabled
1823,E1239,kernel,ACPI: Interpreter enabled,,    0.186418,,ACPI: Interpreter enabled
1824,E1088,kernel,CPUID[0d  0d]: eax=00000000 ebx=00000000 ecx=00000000 edx=00000000,,    0.000000,,CPUID[0d  <*>]: eax=<*> ebx=<*> ecx=<*> edx=00000000
1825,E1240,kernel,ACPI Exception: AE_NOT_FOUND  While evaluating Sleep State [\_S4_] (20150930/hwxface-580),,    0.186231,,ACPI Exception: AE_NOT_FOUND  While evaluating Sleep State [\_<*>_] (<*>)
1826,E1556,NetworkManager  pid: 582,device (enp0s3): state change: ip-config -> ip-check (reason 'none') [70 80 0],info,1467205191.4654,,device (enp0s3): state change: <*> -> <*> (reason <*>) [<*> <*> <*>]
1827,E1063,kernel,ACPI: IRQ9 used by override.,,    0.000000,,ACPI: IRQ<*> used by override.
1828,E1142,kernel,MTRR default type: uncachable,,    0.000000,,MTRR default type: uncachable
1829,E1240,kernel,ACPI Exception: AE_NOT_FOUND  While evaluating Sleep State [\_S4_] (20150930/hwxface-580),,    0.186427,,ACPI Exception: AE_NOT_FOUND  While evaluating Sleep State [\_<*>_] (<*>)
1830,E1524,NetworkManager  pid: 582,NetworkManager (version 1.2.0) is starting...,info,1467205190.8426,,NetworkManager (version 1.2.0) is starting...
1831,E1125,kernel,Initializing cgroup subsys memory,,    0.026796,,Initializing cgroup subsys <*>
1832,E1482,kernel,floppy0: no floppy controllers found,,    9.065732,,floppy0: no floppy controllers found
1833,E1167,kernel,tsc: Detected 2591.966 MHz processor,,    0.000000,,tsc: Detected <*> MHz processor
1834,E1179,kernel,Calibrating delay loop (skipped) preset value.. 5183.93 BogoMIPS (lpj=10367864),,    0.025233,,Calibrating delay loop (skipped) preset value.. <*> BogoMIPS (lpj=<*>)
1835,E1510,kernel,AES CTR mode by8 optimization enabled,,    4.745721,,AES CTR mode by8 optimization enabled
1836,E1020,avahi-daemon  pid: 538,Network interface enumeration completed.,,,,Network interface enumeration completed.
1837,E1556,NetworkManager  pid: 567,device (enp0s3): state change: prepare -> config (reason 'none') [40 50 0],info,1467290566.7581,,device (enp0s3): state change: <*> -> <*> (reason <*>) [<*> <*> <*>]
1838,E1145,kernel,node   0: [mem 0x0000000000001000-0x000000000009efff],,    0.000000,,node   0: [mem <*>-<*>]
1839,E1145,kernel,node   0: [mem 0x0000000000100000-0x000000002ffeffff],,    0.000000,,node   0: [mem <*>-<*>]
1840,E1237,kernel,ACPI: Added _OSI(Processor Aggregator Device),,    0.184623,,ACPI: Added _OSI(Processor Aggregator Device)
1841,E1075,kernel,BRK [0x02200000  0x02200fff] PGTABLE,,    0.000000,,BRK [<*>  <*>] PGTABLE
1842,E1629,rtkit-daemon  pid: 1088,Successfully made thread 1102 of process 1087 (n/a) owned by '108' RT at priority 5.,,,,Successfully made thread <*> of process <*> (n/a) owned by <*> RT at priority <*>.
1843,E1240,kernel,ACPI Exception: AE_NOT_FOUND  While evaluating Sleep State [\_S2_] (20150930/hwxface-580),,    0.186423,,ACPI Exception: AE_NOT_FOUND  While evaluating Sleep State [\_<*>_] (<*>)
1844,E1145,kernel,node   0: [mem 0x0000000000001000-0x000000000009efff],,    0.000000,,node   0: [mem <*>-<*>]
1845,E1426,kernel,Freeing unused kernel memory: 1868K (ffff88000182d000 - ffff880001a00000),,    0.784904,,Freeing unused kernel memory: <*>> (<*>> - <*>)
1846,E1063,kernel,ACPI: IRQ0 used by override.,,    0.000000,,ACPI: IRQ<*> used by override.
1847,E1541,NetworkManager  pid: 572,SettingsPlugin-Ofono: init!,info,1466518545.5965,,SettingsPlugin-Ofono: init!
1848,E1489,kernel,"audit: type=1400 audit(1466518839.336:6): apparmor=""STATUS"" operation=""profile_load"" profile=""unconfined"" name=""/usr/lib/NetworkManager/nm-dhcp-helper"" pid=366 comm=""apparmor_parser""",,    4.533104,,"audit: type=1400 audit(<*>): apparmor=""STATUS"" operation=""profile_load"" profile=""unconfined"" name=<*> pid=<*>> comm=""apparmor_parser"""
1849,E1549,NetworkManager  pid: 567,Loaded device plugin: NMVxlanFactory (internal),info,1467290566.6339,,Loaded device plugin: NMVlanFactory (<*>)
1850,E1141,kernel,Movable zone start for each node,,    0.000000,,Movable zone start for each node
1851,E1589,NetworkManager  pid: 582,manager: startup complete,info,1467205196.9719,,manager: startup complete
1852,E1089,kernel,CPU MTRRs all blank - virtualized system.,,    0.000000,,CPU MTRRs all blank - virtualized system.
1853,E1332,kernel,Initialise system trusted keyring,,    0.614893,,Initialise system trusted keyring
1854,E1091,kernel,Device   empty,,    0.000000,,Device   empty
1855,E1129,kernel,Intel GenuineIntel,,    0.000000,,Intel GenuineIntel
1856,E1088,kernel,CPUID[0d  0f]: eax=00000000 ebx=00000000 ecx=00000000 edx=00000000,,    0.000000,,CPUID[0d  <*>]: eax=<*> ebx=<*> ecx=<*> edx=00000000
